cook sauce products,http://data.europa.eu/esco/skill/614478b3-51a2-4a55-b3ef-a932105eaeaf,Cook pasta and sauces
announce amusement park attractions,http://data.europa.eu/esco/skill/0f8b7a8d-371b-4ee9-8f4e-3317442bd047,Nope
cook vegetable products,http://data.europa.eu/esco/skill/555d83ff-dbf9-481a-b726-2d502a11904e,Cook vegetables and dairy products
use culinary finishing techniques,http://data.europa.eu/esco/skill/bb84d739-1b06-477b-9195-251650bb3c14,Care for food detail
prepare the restaurant for service,http://data.europa.eu/esco/skill/c011d9ef-b3f1-4f48-8d1b-9cdd288a4f55,Maintain tables clean and ready
speak different languages,http://data.europa.eu/esco/skill/2de4572a-4724-4f76-afc2-72a568a264ac,Nope
amusement park emergency procedures,http://data.europa.eu/esco/skill/c585a661-1720-4138-8cc7-0029452a8534,Nope
apply conflict management,http://data.europa.eu/esco/skill/0ee94af1-b445-4973-9c3f-459fab250342,Nope
operate brick oven,http://data.europa.eu/esco/skill/0a34aa62-441b-4aa4-ab21-db70656f0878,Nope
advise customers on accessories to complement clothing,http://data.europa.eu/esco/skill/1d2c317c-9921-4df1-85be-1eed1189d85e,Nope
keep records of customer interaction,http://data.europa.eu/esco/skill/8b7409b0-e18e-4dfc-9ad9-8ddbcce38849,Nope
dietary regimes,http://data.europa.eu/esco/skill/655d3d08-680a-40ea-8ffd-7e66916272fb,Nope
collect fares,http://data.europa.eu/esco/skill/eb83486b-4ade-43b6-b6d6-4aa9cdc5189c,Nope
inform visitors at tour sites,http://data.europa.eu/esco/skill/ef49078c-256b-452e-8729-54c0541442c4,Knowledge of local area culture
disseminate internal communications,http://data.europa.eu/esco/skill/1f6eac42-e5aa-4fa7-a75d-a4eea12c618e,Nope
provide teacher support,http://data.europa.eu/esco/skill/a13566a2-4461-4dcc-82b2-8280fb5bb993,Nope
use global distribution system,http://data.europa.eu/esco/skill/116083f9-8d05-4b2e-a15f-287b18de5f67,Nope
monitor guest access,http://data.europa.eu/esco/skill/1b45b91c-0949-45cf-a6d8-040a62423060,Tending to guest needs
instruct kitchen personnel,http://data.europa.eu/esco/skill/538b91e8-565c-4483-bf97-6ff120e207a7,Nope
advise guests on menus for special events,http://data.europa.eu/esco/skill/449f85e3-22e6-44d3-a295-b2fb1ab8b494,Nope
assist guest departure,http://data.europa.eu/esco/skill/094e594d-83cc-4480-bad8-fae0ec2ed8ab,Manage people logistically
develop professional network,http://data.europa.eu/esco/skill/bf5d77ad-e18c-48d8-83f0-bc79c011c74a,Nope
support children's wellbeing,http://data.europa.eu/esco/skill/a65fb963-6faf-47b2-a3d9-c4e5e4d833c5,Work with children (psychology)
customer insight,http://data.europa.eu/esco/skill/05fc6f8d-639c-4329-a6de-dfdd800ed091,Nope
measure customer feedback,http://data.europa.eu/esco/skill/89ba58e8-a67e-4d2b-ad42-6acab25c241b,Nope
cosmetic pedicure,http://data.europa.eu/esco/skill/21a40266-69b6-48be-b882-38b2f55fd703,Nope
assist VIP guests,http://data.europa.eu/esco/skill/496fd702-885e-488c-a48a-27e0ab692292,Tending to guest needs
passenger transport regulations,http://data.europa.eu/esco/skill/b54545e6-637c-43a2-8ab2-9efd5f9e2d38,Nope
arrange tables,http://data.europa.eu/esco/skill/906d21c9-7a9c-4919-817d-10676f9ddfe4,Maintain tables clean and ready
coach employees,http://data.europa.eu/esco/skill/0cc9c234-f817-4f4c-908a-4d28fe3b0f4a,Nope
organise wine cellar,http://data.europa.eu/esco/skill/2e730bf1-c145-4456-8515-0033f3351067,Nope
maintain working relationships,http://data.europa.eu/esco/skill/18119ac9-9e43-4da3-8b79-45dd75fe6510,Nope
health and safety measures in transportation,http://data.europa.eu/esco/skill/74ad37e3-325b-4ccd-ab2a-04f7696750e8,Nope
provide footwear advice to patients,http://data.europa.eu/esco/skill/23b6c9ee-4f00-458f-8aaa-0c4ff7eac913,Nope
accompany people,http://data.europa.eu/esco/skill/ab89ad86-1098-44bb-9465-05af5624557c,Socialising with people
park guest's vehicle,http://data.europa.eu/esco/skill/624fc483-e30e-4d05-b809-a63acbd2a980,Nope
sightseeing information,http://data.europa.eu/esco/skill/177983da-20a1-451c-98e6-21e6b4ed97ae,Nope
handle customer complaints,http://data.europa.eu/esco/skill/28d715e3-3e5b-4fb6-8dd2-4be4919c8587,Nope
stock the bar,http://data.europa.eu/esco/skill/616cd160-2f18-47f4-a814-a93179ce0c84,Nope
prepare mixed beverages,http://data.europa.eu/esco/skill/81d5b408-e805-4788-8dbd-42f22e8fd199,Prepare beverages
nutrition,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1,Nope
cosmetics industry,http://data.europa.eu/esco/skill/ceda9207-797c-4d4a-b65a-5eb59084f011,Nope
quote prices,http://data.europa.eu/esco/skill/32b02bd1-6bf2-497a-bb16-94aeeafaf44f,Provide information clearly
follow verbal instructions,http://data.europa.eu/esco/skill/fc511e12-fe90-40a0-bec8-227abb5e4255,Nope
learning needs analysis,http://data.europa.eu/esco/skill/135192cb-84e4-4b70-8946-fbe5041b26cd,Nope
select visitor routes,http://data.europa.eu/esco/skill/1f612375-7b50-45e0-b39f-e6b07f3dd562,Nope
babysitting,http://data.europa.eu/esco/skill/a6354281-5578-46ac-a9db-d179d9962b98,Nope
provide directions to guests,http://data.europa.eu/esco/skill/89ebe683-b456-4e23-ac10-46ee4ab399dd,Provide information clearly
communicate with youth,http://data.europa.eu/esco/skill/b5af495b-61f1-4330-9891-dca56d97d714,Nope
handle financial transactions,http://data.europa.eu/esco/skill/f7e7ccb6-fadc-4c35-935d-e1040be40dfe,Nope
distribute local information materials,http://data.europa.eu/esco/skill/08cdec3b-0d81-4575-b405-168e3178a768,Nope
monitor student's behaviour,http://data.europa.eu/esco/skill/1b8872bd-d869-4b08-b9b2-296d2b1c644c,Nope
check tickets at venue entry,http://data.europa.eu/esco/skill/aa12602b-ba4c-4b6c-ae0b-9a6ec798316d,Nope
present menus,http://data.europa.eu/esco/skill/b7553d1b-31b4-42e6-b6be-2a90189ef7d6,Nope
clean amusement park facilities,http://data.europa.eu/esco/skill/b9a9459c-befa-4b30-95b8-25b5dc83d8f1,Nope
prepare pizza,http://data.europa.eu/esco/skill/298ead56-f11b-4c5d-a4d9-282f7a1489b6,Prepare finger food
cosmetics,http://data.europa.eu/esco/skill/7d9d73a8-08df-4624-a5df-95cb220c0736,Nope
use cooking techniques,http://data.europa.eu/esco/skill/f3934441-4bff-4076-9945-e6c51a01c467,Operate cooking equipment
tend to clients' personal items,http://data.europa.eu/esco/skill/16d3b69a-ea61-4d27-a91d-9a4930105b54,Nope
assess the development of youth,http://data.europa.eu/esco/skill/28ca596e-5e2f-4149-a28d-42d2c4c20227,Nope
use microsoft office,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,Nope
carry out end of day accounts,http://data.europa.eu/esco/skill/85e77619-6723-48cd-9654-2bcbe71054f9,Nope
handle chemical cleaning agents,http://data.europa.eu/esco/skill/51a26193-9abe-4bce-9108-f50835be1c35,Nope
maintain camping facilities,http://data.europa.eu/esco/skill/27cea4fb-1441-4694-8771-f54376b8f50f,Nope
play with children,http://data.europa.eu/esco/skill/94b01483-f13d-48ba-b8a9-ef8f18fcb2dc,Spending time with children
assist in children's development of basic personal skills,http://data.europa.eu/esco/skill/8e09fe66-2649-4179-81ef-91fefa3ceee8,Educate children
workplace sanitation,http://data.europa.eu/esco/skill/06bd47bc-d9f3-4517-8e34-c55c2e81f8c2,Nope
manage lost and found articles,http://data.europa.eu/esco/skill/810b7858-fb19-4c61-b05a-7cd04bb61336,Organisational skills
handle tour contract details,http://data.europa.eu/esco/skill/342212c7-5650-4dbd-b7ad-18a6aee8e567,Organisational skills
upsell products,http://data.europa.eu/esco/skill/306a1555-9fa2-47af-b996-a0a8833cbe81,Nope
cosmetics ingredients,http://data.europa.eu/esco/skill/0196d283-9b1a-43a5-b219-43580c7cf560,Nope
assist passenger embarkation,http://data.europa.eu/esco/skill/dffead66-27f4-4eb6-83e6-ad150bc8ee54,Manage people physically
show social competences,http://data.europa.eu/esco/skill/a9dc530e-0e1f-4eef-a739-47bdfe11930e,Nope
maintain relations with children's parents,http://data.europa.eu/esco/skill/efe801a5-8704-4def-8a96-c32f7a6cb9fb,Nope
tolerate stress,http://data.europa.eu/esco/skill/d15f8745-28f8-4abf-a7b6-6cb8a304efd2,Nope
maintain students' discipline,http://data.europa.eu/esco/skill/5a42eaf5-93bb-4bca-8ebd-4d78e96e4929,Nope
present decorative drink displays,http://data.europa.eu/esco/skill/dd89f74e-cce0-4e31-9b86-e088f0206d7a,Nope
develop tourist information materials,http://data.europa.eu/esco/skill/d1e572a1-3cd9-4329-bccd-ff1309f02a1c,Nope
company policies,http://data.europa.eu/esco/skill/f75b740c-b36c-495e-bc67-efe347bbc6b5,Nope
disability care,http://data.europa.eu/esco/skill/54411e8e-d62f-46d8-b87b-fce23f8e3bc8,Nope
perform facial treatment,http://data.europa.eu/esco/skill/cbe6e2a5-f7bc-4162-9803-fcb9ecd86052,Perform skin care
implement marketing strategies,http://data.europa.eu/esco/skill/13e2378e-0d10-450d-843a-b3592575826e,Nope
characteristics of services,http://data.europa.eu/esco/skill/fb3bc9b5-2297-4bba-85b1-60f696a92db8,Nope
special needs education,http://data.europa.eu/esco/skill/ef1e63c9-f8c1-46ad-8c74-3cea311c9377,Nope
execute chilling processes to food products,http://data.europa.eu/esco/skill/728cd984-19ad-441c-8145-b8edc9c53445,Nope
prepare bakery products,http://data.europa.eu/esco/skill/50db2b5e-edda-496d-8a6e-aff91dc243d9,Nope
answer incoming calls,http://data.europa.eu/esco/skill/5a0bffcf-4ff6-49cf-a7db-4142e63f5f04,Interact with customers clearly
advise customers on usage of cosmetics,http://data.europa.eu/esco/skill/78ecad49-4579-4e6d-932e-edeaada0fdfe,Nope
issue sales invoices,http://data.europa.eu/esco/skill/e3e42d54-78bd-4337-aa87-bb31a7670c9a,Nope
health- safety and hygiene legislation,http://data.europa.eu/esco/skill/2dbdd054-896a-4167-8f11-e9b9ebcf199d,Nope
help to control passenger behaviour during emergency situations,http://data.europa.eu/esco/skill/17894c11-a75e-4356-898f-feca10395d65,Nope
assemble cocktail garnishes,http://data.europa.eu/esco/skill/f42df0af-c63b-41a7-815f-ab5eb85098e3,Nope
prepare hot drinks,http://data.europa.eu/esco/skill/e4fb4f26-1c0c-45e4-9250-5be32cee2a48,Prepare beverages
maintain kitchen equipment at correct temperature,http://data.europa.eu/esco/skill/e265e4e2-f031-4012-a7bf-54cac48fb846,Nope
operate amusement rides,http://data.europa.eu/esco/skill/8e31a149-460d-4bd5-ae64-daf04b7c36ed,Nope
games rules,http://data.europa.eu/esco/skill/8b2f716d-4ee3-41ca-97de-62ef56f80591,Nope
treat facial hair,http://data.europa.eu/esco/skill/de8605cd-66fe-47b0-ba49-ff15a30f69cf,Remove body hair
perform body wrapping,http://data.europa.eu/esco/skill/34670989-418c-43d4-861b-3e884adc2479,Nope
local geography,http://data.europa.eu/esco/skill/b4b28d82-0a26-4b1c-a932-38d4378c189e,Nope
analyse the need for technical resources,http://data.europa.eu/esco/skill/8c8d0196-4acd-4217-89cb-abaf96845b14,Nope
cosmetic skin treatment,http://data.europa.eu/esco/skill/2c349a48-7102-4621-a430-0972e84d3db9,Nope
welcome restaurant guests,http://data.europa.eu/esco/skill/99b95aca-221d-415c-9de5-564e1a273701,Welcome guests
provide tourism related information,http://data.europa.eu/esco/skill/350c932d-f9b3-4adb-a5cc-cd5cff4a1912,Provide information clearly
prepare youths for adulthood,http://data.europa.eu/esco/skill/64b0515c-98b0-4cfd-8791-2f0a74e0ca37,Nope
prevent money laundering in gambling,http://data.europa.eu/esco/skill/4f411d0f-e723-4815-b7f9-d0fc3540169d,Nope
clean building floors,http://data.europa.eu/esco/skill/a2cd3b30-2d6c-473e-a5d4-4e7cb576babe,Nope
be friendly to passengers,http://data.europa.eu/esco/skill/dee61e4f-2304-425b-8ff6-eb03070482da,Nope
ensure health and safety of visitors,http://data.europa.eu/esco/skill/97843c38-17f0-4c9c-aa86-049e2870aa1a,Nope
handover the service area,http://data.europa.eu/esco/skill/46e8d7a2-5d09-4020-84a8-993778db3bc3,Nope
analyse a script,http://data.europa.eu/esco/skill/97db841c-31bf-4aa0-85b9-0ddd0a77b7a5,Nope
keep up with trends,http://data.europa.eu/esco/skill/efda73b4-5212-40a7-b2f8-d2f754ffdf2b,Nope
characteristics of products,http://data.europa.eu/esco/skill/1585fc98-bfe4-461f-97fc-734055a2c3ce,Nope
respond to customers' inquiries,http://data.europa.eu/esco/skill/cace7a77-38b7-4cdf-8171-e17692bef5f6,Interact with customers clearly
prepare fruit ingredients for use in beverages,http://data.europa.eu/esco/skill/42df8703-d69f-4b27-a75f-9e7f0299ceb7,Prepare beverages
guarantee customer satisfaction,http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00,Nope
operate dishwashing machine,http://data.europa.eu/esco/skill/f20aedf0-6543-498d-b88e-0a32e604acbb,Nope
animate in the outdoors,http://data.europa.eu/esco/skill/698dccfd-c6e9-4a39-b3bf-0715d6246e44,Nope
apply foreign languages in tourism,http://data.europa.eu/esco/skill/ce04b5bc-ffb6-47b2-b386-ba40911e8542,Nope
assist students with equipment,http://data.europa.eu/esco/skill/7530bc44-f09d-4dd2-8911-92b98333e442,Nope
process reservations,http://data.europa.eu/esco/skill/936a42f0-a586-4595-9e47-ca93210761fd,Nope
keep up to date on local events,http://data.europa.eu/esco/skill/7f42541b-d3ce-44e0-acd3-443947a13bed,Nope
give massages,http://data.europa.eu/esco/skill/2b16031c-6278-4929-adc1-127f40c3c76e,Nope
prepare orders,http://data.europa.eu/esco/skill/24c4beb4-429c-4cd1-b0bd-c04ba4c82e13,Conduct basic preparatory activities
check deliveries on receipt,http://data.europa.eu/esco/skill/f7f56b20-8f05-4731-a1bf-79fdcffc72ce,Nope
implement sales strategies,http://data.europa.eu/esco/skill/b99aa3b8-0066-46b2-a027-30afae444ad8,Nope
clear the bar at closing time,http://data.europa.eu/esco/skill/46c1a6a6-8085-4987-b2f6-25edffd57807,Nope
common children's diseases,http://data.europa.eu/esco/skill/7b34134b-eb4c-40da-98a0-98b6190aa93b,Nope
ensure cleanliness of food preparation area,http://data.europa.eu/esco/skill/c747ab82-9c35-4bf6-ab90-b50b9a53d292,Nope
adhere to transportation work schedule,http://data.europa.eu/esco/skill/e162e52d-204c-41f6-91ad-8ea2654a1606,Nope
clean camping facilities,http://data.europa.eu/esco/skill/76ed802c-90d7-4c29-968c-9fb0f5ca59c1,Nope
provide in-home support for disabled individuals,http://data.europa.eu/esco/skill/1e0ed685-0696-405d-bfa3-dd6ab3751baf,Personal care
supervise food quality,http://data.europa.eu/esco/skill/9b67cbf3-085c-4578-8a8e-8d130ed3fced,Nope
store raw food materials,http://data.europa.eu/esco/skill/29b326ea-a9c8-4963-b35a-8541d0cdff77,Nope
cook meat dishes,http://data.europa.eu/esco/skill/f19f0cda-73f4-417e-8ec9-c0cacf5e7149,Cook meat and fish
advise on hair style,http://data.europa.eu/esco/skill/5d715a3d-ddb1-4906-a599-e9737f4ca491,Nope
keep company,http://data.europa.eu/esco/skill/ff939984-b1a6-4d57-88bd-e453262433c4,Accompanying people
present drinks menu,http://data.europa.eu/esco/skill/9def3846-239c-4bcc-a84d-185d33d8f4db,Nope
enforce regulations of selling alcoholic beverages to minors,http://data.europa.eu/esco/skill/92231a03-010b-45cc-83a0-aa6491a3c6f3,Nope
provide customised products,http://data.europa.eu/esco/skill/acd11c45-8590-4465-91e3-5ef017c9554a,Nope
listen actively,http://data.europa.eu/esco/skill/a17286c5-238d-4f0b-bc24-29e9121345de,Nope
deal with arrivals in accommodation,http://data.europa.eu/esco/skill/25c0b413-f474-42fa-be01-20289d2634c4,Manage people logistically
stay up-to-date with fashion trends in hair style,http://data.europa.eu/esco/skill/e4bf6574-d0d0-4314-a4e0-d54a549e41d8,Nope
guarantee students' safety,http://data.europa.eu/esco/skill/11f536f5-b0e2-46a6-95c1-bd765946604c,Nope
use equipment for hair care,http://data.europa.eu/esco/skill/5f27371a-1cf3-4a81-9faf-12fab80cb3e1,"Cut, perm and colour hair"
provide lesson materials,http://data.europa.eu/esco/skill/d39a5880-7d0a-4573-9f70-a75ff875bf83,Nope
check in passengers,http://data.europa.eu/esco/skill/64ac9e17-fbd3-447e-b771-fa01e2a09210,Nope
identify customer's needs,http://data.europa.eu/esco/skill/68698869-c13c-4563-adc7-118b7644f45d,Nope
use reheating techniques,http://data.europa.eu/esco/skill/a02d7f88-a240-4644-911b-169af470be5a,Operate cooking equipment
maintain bar cleanliness,http://data.europa.eu/esco/skill/c611304c-2b99-4d56-b267-55e403925736,Nope
handle glassware,http://data.europa.eu/esco/skill/1493adef-8342-418b-bf61-87cf8a99c4d7,Nope
devise special promotions,http://data.europa.eu/esco/skill/fef5a450-6230-4a34-b3e3-764252dbdcec,Nope
allocate numbers to clients' belongings,http://data.europa.eu/esco/skill/25886784-2382-4524-88e0-b04c4b5a178c,Nope
detect drug abuse,http://data.europa.eu/esco/skill/e2c81781-19c8-4349-94a2-7ae3a541596a,Nope
sterilise working environment,http://data.europa.eu/esco/skill/06f08810-2cf0-49c7-b1d0-ec981bd074dc,Nope
personal directing styles,http://data.europa.eu/esco/skill/42f977aa-a6eb-4994-b368-d5f26c0fd1fa,Nope
deal with departures in accommodation,http://data.europa.eu/esco/skill/b83669f2-bf53-47ed-af9f-397c5f2dfd4d,Manage people logistically
first response,http://data.europa.eu/esco/skill/eaa4cdc0-43e0-4388-9b8a-e2779218d10e,Nope
demonstrate intercultural competences in hospitality services,http://data.europa.eu/esco/skill/83723a7f-e905-4d6c-82ba-f40ab873883d,Nope
manage campsite supplies,http://data.europa.eu/esco/skill/4481bdde-c960-4b36-82fc-fa768d4474ad,Nope
enforce alcohol drinking laws,http://data.europa.eu/esco/skill/79593e17-a63e-41bf-8f2f-ee9fd86df8a1,Nope
local area tourism industry,http://data.europa.eu/esco/skill/221a3714-9a9e-43a4-869e-184bbea5e32d,Nope
plan menus,http://data.europa.eu/esco/skill/5c6ca864-76d5-4217-b3e1-9a7ba7f8f47b,Nope
set up bar area,http://data.europa.eu/esco/skill/a7478d09-585e-4fac-9ee0-14755f4afa48,Nope
set up the coffee area,http://data.europa.eu/esco/skill/4eaab846-38fb-4a81-9406-204f95280525,Maintain tables clean and ready
food storage,http://data.europa.eu/esco/skill/b4b3b539-81ae-43aa-a540-0e2ea2c7e802,Nope
cooperate with colleagues,http://data.europa.eu/esco/skill/082967d4-b94c-4305-aa13-35a6aa8c5c7c,Nope
support individuals to adjust to physical disability,http://data.europa.eu/esco/skill/eacac7e2-4e88-4bd3-9797-1dd1922cd10a,Nope
skin types,http://data.europa.eu/esco/skill/db85a2ca-04c4-4275-ba7a-b615c3686e09,Nope
demonstrate emergency procedures,http://data.europa.eu/esco/skill/abf620f3-9fa5-4dba-9a37-74eb3efb143d,Nope
serve beverages,http://data.europa.eu/esco/skill/beeaddc7-fe69-4b97-a286-0bd595432eb9,Serve guests
observe student's progress,http://data.europa.eu/esco/skill/3377f3b2-4ba2-457f-b29d-8df59e8cfba8,Nope
communicate verbal instructions,http://data.europa.eu/esco/skill/0f46a403-9606-465f-8247-8ae975ff4f35,Nope
assemble visitor supplies,http://data.europa.eu/esco/skill/f26093e2-494b-45f3-b7d8-38065ab237a7,Nope
communicate by telephone,http://data.europa.eu/esco/skill/de2f0ce8-f8d6-48c5-a213-4d065251cecf,Nope
implement customer follow-up,http://data.europa.eu/esco/skill/50181a4b-1cfd-4fbd-ac9a-c1a494b9c5d0,Nope
treat nails,http://data.europa.eu/esco/skill/5c81d08b-5a60-4582-87dd-7ad82d9c57b5,Perform nail care
manage the customer experience,http://data.europa.eu/esco/skill/4b95c7bb-5672-4e4a-88ea-ba96c12e8ca2,Manage people logistically
extract juices,http://data.europa.eu/esco/skill/66466b34-2353-4589-a697-8154f5d9aef8,Nope
assist students in their learning,http://data.europa.eu/esco/skill/d5e1e30e-44ab-4aba-abab-b8263e801b7a,Nope
lift heavy weights,http://data.europa.eu/esco/skill/ab2bb44a-3956-4028-8715-8b70b1960b99,Nope
on board hazards,http://data.europa.eu/esco/skill/88db9d39-0188-4ef1-a504-35a61f992b4a,Nope
handle personal identifiable information,http://data.europa.eu/esco/skill/5d5ba629-0b4c-424f-8803-000c3736f3f7,Nope
direct amusement park clients,http://data.europa.eu/esco/skill/3b031e83-b561-4a67-ae70-70c3c8808674,Nope
tend amusement park booths,http://data.europa.eu/esco/skill/198ac61d-6820-484e-a0ad-2ca78c9b0ed0,Nope
work safely with chemicals,http://data.europa.eu/esco/skill/89d2bb53-67fc-4b9e-80c7-07b6c587bc0d,Nope
act reliably,http://data.europa.eu/esco/skill/25e16679-a7d0-464d-916c-63210001bbab,Nope
test make-up,http://data.europa.eu/esco/skill/2c6439c2-77a5-436a-b222-5e12d435c3eb,Nope
schedule shifts,http://data.europa.eu/esco/skill/a9e4a63b-6b88-44f6-b37f-94309856f5ba,Nope
maintain cleanliness in the cloak room,http://data.europa.eu/esco/skill/726800bd-0ce5-401c-a13f-2388ab5df796,Nope
follow work schedule,http://data.europa.eu/esco/skill/194c05ed-253c-485a-8bf0-0c8de1aaafda,Nope
apply hair cutting techniques,http://data.europa.eu/esco/skill/96d1e352-6cfe-4400-bd4d-1e11c03aa20b,"Cut, perm and colour hair"
display spirits,http://data.europa.eu/esco/skill/46c05003-0e8c-46f2-a156-8dd5846fa722,Nope
satisfy customers,http://data.europa.eu/esco/skill/8330c86e-63cf-4be6-849f-4f77628cc5c5,Nope
make-up techniques,http://data.europa.eu/esco/skill/8599fe11-e263-4e6c-a4a2-d6e8d2498b5a,Nope
use food preparation techniques,http://data.europa.eu/esco/skill/4b15a965-9bb4-42f1-8e44-1024aeb0b08c,Conduct basic preparatory activities
use different communication channels,http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a,Nope
take food and beverage orders from customers,http://data.europa.eu/esco/skill/704bed2c-737a-4585-b840-1d28bbcab9b4,Nope
wash hair,http://data.europa.eu/esco/skill/5fce4ae7-bbd6-4d91-9fd9-d7d6b0e6c3da,Wash and style hair
maximise sales revenues,http://data.europa.eu/esco/skill/9f10e94b-a43d-4772-9f60-24e9bbbdedb7,Nope
